MCC,MNC,LAC,CI,Timestamp,Latitude,Longitude,HorizontalAccuracy,Altitude,VerticalAccuracy,Speed,Course,Confidence,Timestamp (GMT/UTC),Timestamp (EDT)
310,410,7985,160633844,363198766.1,38.87741607,-77.11800378,2302,0,-1,-1,-1,50,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,194186700,363198766.1,38.87709468,-77.11768341,3085,0,-1,-1,-1,60,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,158479484,363198766.1,38.87948584,-77.11026144,1414,0,-1,-1,-1,70,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,194187747,363198766.1,38.88282418,-77.11373436,4453,0,-1,-1,-1,60,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,158484621,363198766.1,38.88181197,-77.1112619,1414,0,-1,-1,-1,70,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,160650093,363198766.1,38.87716865,-77.11802136,1741,0,-1,-1,-1,60,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,10019,13436,363198766.1,38.87859016,-77.11021834,1414,0,-1,-1,-1,70,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,160584032,363198766.1,38.88069194,-77.11895036,2553,0,-1,-1,-1,60,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,160687217,363198766.1,38.87981969,-77.10999774,1984,0,-1,-1,-1,50,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,160043961,363198766.1,38.87681519,-77.1114161,1625,0,-1,-1,-1,50,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,158519501,363198766.1,38.87891834,-77.10995042,8050,0,-1,-1,-1,70,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,159936168,363198766.1,38.87773966,-77.11878693,2446,0,-1,-1,-1,60,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,158439177,363198766.1,38.88312464,-77.11351221,1682,0,-1,-1,-1,60,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,158494503,363198766.1,38.87604016,-77.11652755,1414,0,-1,-1,-1,70,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,160395519,363198766.1,38.878017,-77.11905181,3009,0,-1,-1,-1,50,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,158479481,363198766.1,38.87978082,-77.10978019,1414,0,-1,-1,-1,70,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,158400666,363198766.1,38.88319975,-77.11366188,1753,0,-1,-1,-1,50,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,159994328,363198766.1,38.88132196,-77.11890208,2099,0,-1,-1,-1,50,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,193992309,363198766.1,38.8814103,-77.11035925,4639,0,-1,-1,-1,50,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,10019,18573,363198766.1,38.88240545,-77.1114161,1414,0,-1,-1,-1,70,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,158439176,363198766.1,38.8832339,-77.11345773,2557,0,-1,-1,-1,60,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,158140532,363198766.1,38.88314044,-77.11283451,2252,0,-1,-1,-1,50,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,160381396,363198766.1,38.87981969,-77.11961126,2531,0,-1,-1,-1,60,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,158413417,363198766.1,38.88342511,-77.11411106,1827,0,-1,-1,-1,50,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,160050725,363198766.1,38.87922447,-77.10946691,2076,0,-1,-1,-1,70,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7985,159913508,363198766.1,38.87590074,-77.11219727,2890,0,-1,-1,-1,60,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,7009,-1,363198766.1,38.94073098,-77.03607356,148990,0,-1,-1,-1,50,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,10018,-1,363198766.1,38.96610546,-77.11390036,148990,0,-1,-1,-1,50,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
310,410,10981,-1,363198766.1,38.94208306,-77.0148946,148990,0,-1,-1,-1,50,"Thursday, July 5, 2012 4:32:46 PM","Thursday, July 5, 2012 12:32:46 PM GMT-04:00"
0,0,0,0,363199347.3,0,0,-1,0,-1,-1,-1,0,"Thursday, July 5, 2012 4:42:27 PM","Thursday, July 5, 2012 12:42:27 PM GMT-04:00"
310,410,7980,159912924,363630670.5,38.85141718,-77.07823592,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7985,158469619,363630670.5,38.85160857,-77.07828342,1414,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7017,1792,363630670.5,38.85116958,-77.07837092,2180,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,159912927,363630670.5,38.85167694,-77.07782006,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,159911414,363630670.5,38.85112148,-77.07752043,1669,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,159959184,363630670.5,38.85080355,-77.07880604,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160067341,363630670.5,38.85222417,-77.07819181,1953,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7985,158469622,363630670.5,38.85048156,-77.07794946,1414,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,159911411,363630670.5,38.85203343,-77.07953381,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,159959181,363630670.5,38.85194021,-77.07967317,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,159964821,363630670.5,38.85273241,-77.07814586,2161,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7985,158469625,363630670.5,38.85132938,-77.07636296,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160050986,363630670.5,38.8529492,-77.07802587,2716,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,158188559,363630670.5,38.84977465,-77.07847785,1414,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7017,28534,363630670.5,38.85277915,-77.07690399,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160633661,363630670.5,38.84998923,-77.07954728,3459,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,159936371,363630670.5,38.85307198,-77.07693356,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7017,3574,363630670.5,38.85220044,-77.08065444,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160683618,363630670.5,38.85157734,-77.08087337,3615,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160584094,363630670.5,38.85177761,-77.0754835,1414,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7985,159964821,363630670.5,38.85355055,-77.07710206,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,159936377,363630670.5,38.85303002,-77.07587242,1572,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7985,158494579,363630670.5,38.85311925,-77.07582247,1414,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,159936374,363630670.5,38.85316663,-77.07572257,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7981,158224556,363630670.5,38.8509764,-77.07488459,6379,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7985,158494585,363630670.5,38.85329914,-77.07565623,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7985,158494582,363630670.5,38.85335141,-77.07567358,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7985,159936371,363630670.5,38.85413271,-77.07738435,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160093015,363630670.5,38.85330933,-77.0754835,2187,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,193490946,363630670.5,38.85428136,-77.07772928,5192,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7017,3571,363630670.5,38.85219508,-77.08182799,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160372249,363630670.5,38.84996241,-77.08165943,1478,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7985,159936377,363630670.5,38.85404217,-77.07614147,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,194254483,363630670.5,38.84891617,-77.08061671,2418,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160095945,363630670.5,38.85356062,-77.07524114,2902,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160067338,363630670.5,38.85356521,-77.0752328,1689,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160043866,363630670.5,38.85458183,-77.07705557,2743,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160637258,363630670.5,38.85391288,-77.08102029,3350,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,194082538,363630670.5,38.84844177,-77.08034658,3531,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7017,1025,363630670.5,38.85400825,-77.08120006,1917,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160657327,363630670.5,38.85428136,-77.0754835,3332,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160095814,363630670.5,38.8516829,-77.07366257,2064,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160092193,363630670.5,38.85277915,-77.08267003,3235,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,158598343,363630670.5,38.84827238,-77.08087337,2992,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,158479483,363630670.5,38.8550325,-77.07660639,2958,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160060135,363630670.5,38.84760963,-77.07891821,3396,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7017,1285,363630670.5,38.85513049,-77.0766552,1812,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160445441,363630670.5,38.85535442,-77.07805013,1533,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,194072617,363630670.5,38.84770905,-77.07997506,2753,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160043959,363630670.5,38.85428136,-77.07473492,3455,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,158479493,363630670.5,38.85535442,-77.07933342,1869,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7981,158224557,363630670.5,38.85531419,-77.07604491,3804,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160445371,363630670.5,38.84937405,-77.08306926,2695,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7017,3575,363630670.5,38.84746581,-77.07589548,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160633664,363630670.5,38.85539597,-77.0806995,3165,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160043537,363630670.5,38.8549084,-77.0747317,2104,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7017,3572,363630670.5,38.8470537,-77.07696956,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160649624,363630670.5,38.84939908,-77.08334374,2680,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7017,2,363630670.5,38.85394972,-77.07350021,2669,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160637264,363630670.5,38.85482764,-77.0820167,2916,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160097565,363630670.5,38.85277915,-77.08377563,3676,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7017,1542,363630670.5,38.84880542,-77.07326185,2241,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7981,158533860,363630670.5,38.84789681,-77.08222085,7178,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,193937955,363630670.5,38.85548317,-77.07503432,3953,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,194458534,363630670.5,38.85535442,-77.0819,1414,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160067495,363630670.5,38.85451322,-77.0732994,4097,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160657308,363630670.5,38.85010713,-77.08436012,3318,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160067321,363630670.5,38.8489319,-77.07252562,2016,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160080504,363630670.5,38.84747707,-77.07389825,2131,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,193410807,363630670.5,38.85471057,-77.07291686,3755,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7017,1283,363630670.5,38.84656983,-77.08113956,3072,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160657314,363630670.5,38.85091429,-77.08508616,3567,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160067335,363630670.5,38.85523825,-77.07327109,1674,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,158224512,363630670.5,38.85052573,-77.07136619,3984,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7981,158163862,363630670.5,38.85448437,-77.08434528,5236,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,158522931,363630670.5,38.85638451,-77.07458519,2202,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160052145,363630670.5,38.84581416,-77.07630014,4979,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160052151,363630670.5,38.85406678,-77.07163357,2165,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7985,159964641,363630670.5,38.85325986,-77.08530509,2017,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,158479491,363630670.5,38.84996241,-77.08558952,1855,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160060153,363630670.5,38.8467701,-77.08296948,3792,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7985,159919881,363630670.5,38.85713046,-77.07610303,1553,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7017,1,363630670.5,38.8456971,-77.07612514,2711,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160095815,363630670.5,38.85584086,-77.07303094,1417,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7985,159936374,363630670.5,38.85743129,-77.07633215,2460,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7985,159945701,363630670.5,38.84881317,-77.08554464,3381,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,194499805,363630670.5,38.84634089,-77.08318334,1414,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7985,159964822,363630670.5,38.8453834,-77.0812419,1551,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7985,159959181,363630670.5,38.85419613,-77.08573025,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160093723,363630670.5,38.84522724,-77.08082485,3148,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,194082680,363630670.5,38.84800088,-77.07104605,5533,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,160095844,363630670.5,38.8579297,-77.07676678,1414,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7017,0,363630670.5,38.85728591,-77.07428574,2904,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7981,158163856,363630670.5,38.85753172,-77.08152669,4712,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
310,410,7980,159959185,363630670.5,38.84521758,-77.07517343,1632,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:31:10 PM","Tuesday, July 10, 2012 12:31:10 PM GMT-04:00"
